Date,Tmax_x,Tmin_x,Tavg_x,Depart_x,DewPoint_x,WetBulb_x,Heat_x,Cool_x,PrecipTotal_x,StnPressure_x,SeaLevel_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,Daylight_x,avg_Tavg_x,avg_PrecipTotal_x,avg_AvgSpeed_x,TimeLaggedDaylight_x,TimeLaggedTemperature_x,TimeLaggedPrecipitation_x,TimeLaggedWindspeed_x,Tmax_y,Tmin_y,Tavg_y,DewPoint_y,WetBulb_y,Heat_y,Cool_y,PrecipTotal_y,StnPressure_y,SeaLevel_y,ResultSpeed_y,ResultDir_y,AvgSpeed_y,Daylight_y
2007-08-10,86,70,78.0,5,68,72,0,13,0.0,29.26,29.96,4.5,2,5.9,14,79.0,0.0,5.65,15.150740323351965,79.1875,0.11978873239436616,6.602272727272725,86,73,80.0,69,72,0,15,0.0,29.32,29.94,3.0,6,5.4,14
2007-08-11,89,67,78.0,5,65,70,0,13,0.0,29.31,30.02,3.2,19,3.9,14,78.0,0.0,3.9,15.136495909741422,78.875,0.11697183098591545,6.311363636363635,88,68,78.0,65,70,0,13,0.0,29.38,30.0,3.1,20,3.9,14
2007-08-12,88,67,78.0,5,67,71,0,13,0.29,29.34,30.06,1.7,6,5.4,14,78.0,0.26,6.0,15.121261465648036,79.375,0.12031690140845068,6.247727272727274,87,68,78.0,67,70,0,13,0.23,29.4,30.04,1.9,6,6.6,14
2007-08-13,81,65,73.0,0,57,64,0,8,0.0,29.39,30.11,6.2,6,6.9,13,74.0,0.0,7.300000000000001,15.105050018999965,78.875,0.11799295774647889,6.4250000000000025,80,69,75.0,54,63,0,10,0.0,29.44,30.08,6.9,8,7.7,13
2007-08-14,84,65,75.0,3,67,70,0,10,0.41,29.23,29.93,5.9,25,8.0,13,75.0,0.43,8.5,15.087875241727762,78.1875,0.11911971830985912,6.631818181818184,84,65,75.0,66,69,0,10,0.45,29.29,29.92,6.4,23,9.0,13
2007-08-15,80,71,76.0,4,67,70,0,11,0.23,29.17,29.89,3.4,7,5.8,13,76.5,0.53,6.449999999999999,15.069751410456442,77.4375,0.12172535211267606,6.695454545454547,81,72,77.0,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,13
2007-08-16,77,65,71.0,-1,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,13,71.5,0.0,5.7,15.050693366266994,76.3125,0.12161971830985918,6.645454545454547,77,67,72.0,65,68,0,7,0.0,29.33,29.95,3.5,1,5.7,13
2007-08-17,79,60,70.0,-2,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,13,71.5,0.0,7.1,15.03071647374304,75.4375,0.12161971830985918,6.529545454545457,80,65,73.0,54,62,0,8,0.0,29.46,30.08,6.1,31,7.4,13
2007-08-18,68,59,64.0,-8,54,58,1,0,0.09,29.44,30.16,6.4,12,8.1,13,64.5,0.255,7.55,15.009836579515197,73.625,0.1252112676056338,6.5090909090909115,69,60,65.0,54,58,0,0,0.42,29.48,30.15,6.1,13,7.0,13
2007-08-19,68,62,65.0,-6,62,64,0,0,1.33,29.24,29.99,6.0,10,7.4,13,65.5,1.33,7.45,14.98806997051083,72.0625,0.14394366197183098,6.372727272727272,69,62,66.0,63,64,0,1,1.33,29.3,29.98,5.5,10,7.5,13
2007-08-20,78,68,73.0,2,68,69,0,8,0.91,29.15,29.87,0.5,12,5.7,13,72.5,0.6950000000000001,5.800000000000001,14.965433332110532,71.375,0.15373239436619718,6.3500000000000005,76,68,72.0,69,70,0,7,0.48,29.21,29.85,2.4,20,5.9,13
2007-08-21,87,69,78.0,7,70,72,0,13,0.005,29.21,29.91,3.8,18,6.0,13,77.5,0.0075,6.0,14.941943706405018,71.8125,0.15383802816901407,6.420454545454547,85,69,77.0,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0,13
2007-08-22,90,69,80.0,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,13,80.0,0.625,8.95,14.917618450737134,72.4375,0.16264084507042254,6.6022727272727275,90,70,80.0,70,73,0,15,0.88,29.29,29.93,5.1,21,8.4,13
2007-08-23,87,69,78.0,7,69,71,0,13,2.35,29.15,29.87,9.6,21,11.7,13,79.0,2.1550000000000002,10.399999999999999,14.892475196703817,72.75,0.19299295774647887,6.8977272727272725,89,70,80.0,69,71,0,15,1.96,29.21,29.86,6.7,21,9.1,13
2007-08-24,80,69,75.0,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,13,75.0,0.22,7.199999999999999,14.866531809781998,73.1875,0.19609154929577463,6.927272727272726,81,69,75.0,67,69,0,10,0.2,29.16,29.81,5.5,25,7.3,13
2007-08-25,79,64,72.0,2,63,66,0,7,0.34,29.23,29.93,3.0,36,5.6,13,71.5,0.29500000000000004,6.0,14.839806349730857,73.1875,0.20024647887323946,6.938636363636363,76,65,71.0,63,66,0,6,0.25,29.29,29.91,2.4,3,6.4,13
2007-08-26,79,60,70.0,0,55,61,0,5,0.0,29.38,30.08,3.6,11,5.4,13,70.0,0.0,5.0,14.812317031910839,73.875,0.2001760563380282,6.877272727272726,78,61,70.0,55,62,0,5,0.0,29.44,30.07,3.7,11,4.6,13
2007-08-27,79,60,70.0,0,60,64,0,5,0.0,29.36,30.07,6.5,17,7.4,13,70.5,0.0,7.35,14.78408218964733,74.5,0.1990492957746479,6.761363636363637,79,63,71.0,59,64,0,6,0.0,29.41,30.06,6.4,16,7.3,13
2007-08-28,91,67,79.0,9,66,70,0,14,0.0,29.28,29.99,9.0,20,9.5,13,79.5,0.0,8.9,14.755120237754145,75.375,0.1969366197183099,6.949999999999999,90,69,80.0,65,70,0,15,0.0,29.34,29.98,7.8,21,8.3,13
2007-08-29,85,68,77.0,7,65,69,0,12,0.005,29.34,30.04,5.6,3,8.2,13,77.5,0.005,8.5,14.725449637319278,75.375,0.18637323943661974,6.931818181818181,86,69,78.0,64,69,0,13,0.005,29.39,30.02,5.3,3,8.8,13
2007-08-30,75,57,66.0,-4,54,60,0,1,0.0,29.47,30.18,9.1,2,9.9,13,67.0,0.0,10.4,14.695088861842484,73.75,0.18637323943661974,7.102272727272725,75,60,68.0,54,61,0,3,0.0,29.51,30.15,10.8,3,10.9,13
2007-08-31,77,57,67.0,-2,52,59,0,2,0.0,29.47,30.19,3.9,4,5.2,13,67.0,0.0,4.9,14.664056364801725,72.25,0.18626760563380285,7.045454545454543,76,57,67.0,54,60,0,2,0.0,29.52,30.17,3.0,6,4.6,13
2007-09-01,81,57,69.0,1,55,61,0,4,0.0,29.49,30.22,4.2,11,5.0,13,69.5,0.0,4.7,14.63237054871317,71.5625,0.1861971830985916,7.002272727272724,79,60,70.0,56,62,0,5,0.0,29.54,30.2,4.4,11,4.4,13
2007-09-02,85,61,73.0,5,57,63,0,8,0.0,29.41,30.15,4.2,21,5.0,13,73.0,0.0,5.5,14.600049735737414,71.75,0.18345070422535215,7.074999999999997,84,62,73.0,56,63,0,8,0.0,29.47,30.13,4.8,21,6.0,13
2007-09-03,88,66,77.0,9,61,67,0,12,0.0,29.36,30.09,2.0,27,5.8,13,76.5,0.0,6.0,14.567112139873176,72.5625,0.18345070422535215,7.0749999999999975,88,64,76.0,61,67,0,11,0.0,29.42,30.07,3.0,25,6.2,13
2007-09-04,89,63,76.0,8,60,66,0,11,0.0,29.28,30.0,2.8,22,4.3,13,77.5,0.0,4.65,14.533575840768574,73.4375,0.18345070422535215,6.954545454545452,90,67,79.0,59,67,0,14,0.0,29.34,29.99,2.2,24,5.0,13
2007-09-05,90,66,78.0,11,63,69,0,13,0.005,29.24,29.96,6.4,19,6.5,13,80.0,0.0025,6.6,14.499458759169878,73.5,0.18232394366197188,6.868181818181818,91,72,82.0,62,69,0,17,0.0,29.31,29.94,6.4,19,6.7,13
2007-09-06,82,73,78.0,11,67,70,0,13,0.18,29.21,29.92,11.9,20,12.1,12,78.5,0.13,12.55,14.464778634017678,73.625,0.18063380281690145,7.145454545454546,84,74,79.0,66,70,0,14,0.08,29.27,29.91,12.8,20,13.0,12
2007-09-07,84,70,77.0,10,68,70,0,12,0.19,29.15,29.85,10.4,23,13.9,12,77.5,0.43000000000000005,13.45,14.429553001191422,74.9375,0.18669014084507046,7.497727272727274,84,71,78.0,67,70,0,13,0.67,29.21,29.84,9.5,23,13.0,12
2007-09-08,78,64,71.0,5,57,63,0,6,0.0,29.3,30.0,6.0,5,7.2,12,72.0,0.0,8.3,14.393799173894822,75.5625,0.18669014084507046,7.552272727272729,78,68,73.0,58,64,0,8,0.0,29.34,29.98,8.4,5,9.4,12
2007-09-09,80,63,72.0,6,59,63,0,7,0.0,29.36,30.06,9.2,3,9.9,12,71.5,0.0,10.4,14.357534224666967,75.8125,0.18669014084507046,7.681818181818182,79,63,71.0,59,64,0,6,0.0,29.41,30.03,10.1,3,10.9,12
2007-09-10,74,54,64.0,-2,58,60,1,0,0.36,29.3,30.04,7.2,2,9.0,12,64.0,0.305,9.35,14.32077496899696,74.6875,0.1909859154929578,7.7681818181818185,73,55,64.0,59,62,1,0,0.25,29.34,30.01,7.4,3,9.7,12
2007-09-11,71,50,61.0,-4,44,52,4,0,0.005,29.2,29.92,11.7,29,13.5,12,61.0,0.005,13.6,14.283537950513665,72.75,0.19105633802816904,8.122727272727275,71,51,61.0,44,52,4,0,0.005,29.26,29.91,12.1,29,13.7,12
2007-09-12,67,46,57.0,-8,42,49,8,0,0.0,29.4,30.12,1.8,3,5.6,12,56.5,0.0,5.8,14.245839427716605,70.125,0.18760563380281692,8.113636363636367,66,46,56.0,43,50,9,0,0.0,29.46,30.11,1.9,5,6.0,12
2007-09-13,78,50,64.0,-1,45,54,1,0,0.0,29.23,29.99,8.3,19,8.5,12,65.0,0.0,8.1,14.207695362209158,68.25,0.18183098591549296,8.075000000000003,79,53,66.0,43,54,0,1,0.0,29.3,29.98,7.1,20,7.7,12
2007-09-14,66,45,56.0,-8,39,48,9,0,0.0,29.36,30.05,12.1,32,13.4,12,56.5,0.0,13.2,14.169121408391021,65.5,0.18183098591549296,8.202272727272732,67,47,57.0,40,49,8,0,0.0,29.41,30.04,11.7,32,13.0,12
2007-09-15,61,39,50.0,-14,33,43,15,0,0.0,29.56,30.28,1.4,33,5.9,12,51.0,0.0,6.25,14.130132904563382,62.1875,0.18183098591549296,8.159090909090914,62,42,52.0,35,45,13,0,0.0,29.62,30.28,1.1,35,6.6,12
2007-09-16,71,44,58.0,-6,40,49,7,0,0.0,29.46,30.19,6.8,18,7.4,12,59.5,0.0,7.8,14.090744865397246,60.625,0.18183098591549296,8.240909090909094,72,49,61.0,38,50,4,0,0.0,29.52,30.2,7.7,18,8.2,12
2007-09-17,80,52,66.0,2,49,57,0,1,0.0,29.39,30.12,11.7,17,12.1,12,67.0,0.0,11.55,14.050971975713074,60.0625,0.18183098591549296,8.538636363636368,80,55,68.0,48,57,0,3,0.0,29.46,30.12,10.6,17,11.0,12
2007-09-18,88,63,76.0,12,58,65,0,11,0.0,29.34,30.06,12.9,19,13.1,12,77.0,0.0,12.95,14.010828585518016,61.6875,0.17802816901408453,8.79318181818182,89,66,78.0,57,65,0,13,0.0,29.41,30.05,12.5,19,12.8,12
2007-09-19,84,65,75.0,12,59,65,0,10,0.0,29.41,30.11,5.0,26,9.7,12,75.5,0.0,9.35,13.970328706245777,63.5,0.17443661971830987,8.813636363636364,84,68,76.0,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,12
2007-09-20,78,60,69.0,7,59,63,0,4,0.0,29.39,30.12,5.3,7,6.6,12,69.5,0.0,6.35,13.929486008143236,65.125,0.17443661971830987,8.715909090909093,76,63,70.0,59,64,0,5,0.0,29.44,30.1,5.6,8,6.1,12
2007-09-21,88,64,76.0,14,59,66,0,11,0.0,29.18,29.9,10.3,21,12.4,12,77.5,0.0,11.95,13.888313818747672,66.6875,0.17443661971830987,8.786363636363639,90,68,79.0,59,66,0,14,0.0,29.23,29.89,9.8,22,11.5,12
2007-09-22,74,51,63.0,1,43,53,2,0,0.0,29.42,30.12,2.6,3,6.8,12,64.0,0.0,7.25,13.846825122398249,67.625,0.17443661971830987,8.89318181818182,72,58,65.0,45,55,0,0,0.0,29.48,30.1,4.3,1,7.7,12
2007-09-23,84,50,67.0,6,50,58,0,2,0.0,29.43,30.16,4.6,13,5.3,12,68.0,0.0,5.85,13.805032560725957,69.75,0.17443661971830987,8.945454545454547,83,55,69.0,50,59,0,4,0.0,29.49,30.15,5.9,12,6.4,12
2007-09-24,90,68,79.0,18,63,68,0,14,0.0,29.27,29.99,11.4,19,11.9,12,80.0,0.0,11.2,13.762948434066745,72.3125,0.17443661971830987,9.204545454545455,91,71,81.0,62,69,0,16,0.0,29.34,29.98,10.0,19,10.5,12
2007-09-25,85,63,74.0,13,65,69,0,9,0.27,29.23,29.95,7.9,23,10.5,12,74.5,0.14,9.95,13.720584703743542,73.25,0.17316901408450708,9.38409090909091,83,67,75.0,66,69,0,10,0.01,29.29,29.93,7.3,23,9.4,12
2007-09-26,69,53,61.0,1,50,55,4,0,0.09,29.31,30.03,4.3,1,6.6,11,61.5,0.115,6.949999999999999,13.677952995164127,71.3125,0.1732394366197183,9.488636363636365,68,55,62.0,51,56,3,0,0.14,29.37,30.02,4.8,2,7.3,11
2007-09-27,75,49,62.0,2,49,55,3,0,0.005,29.26,29.97,4.9,24,6.5,11,62.5,0.005,6.15,13.635064601683137,69.6875,0.15591549295774645,9.468181818181819,74,52,63.0,49,55,2,0,0.005,29.31,29.97,4.5,25,5.8,11
2007-09-28,73,53,63.0,4,46,53,2,0,0.0,29.47,30.17,2.3,4,7.1,11,63.0,0.0,6.85,13.591930489178155,68.875,0.15471830985915488,9.209090909090909,73,53,63.0,46,54,2,0,0.0,29.52,30.16,3.1,7,6.6,11
2007-09-29,80,50,65.0,6,46,55,0,0,0.0,29.5,30.23,9.5,17,9.8,11,66.0,0.0,9.3,13.548561301291546,67.4375,0.15471830985915488,9.020454545454545,82,52,67.0,45,55,0,2,0.0,29.57,30.23,8.4,17,8.8,11
2007-09-30,83,59,71.0,12,49,59,0,6,0.14,29.36,30.1,14.4,19,14.6,11,72.0,0.14,13.899999999999999,13.50496736529157,68.4375,0.1566901408450704,9.274999999999999,84,61,73.0,48,59,0,8,0.14,29.44,30.1,12.9,19,13.2,11
2007-10-01,69,59,64.0,6,59,61,1,0,0.29,29.28,30.0,6.1,22,8.1,11,64.0,0.22999999999999998,8.5,13.461158698508369,67.9375,0.15992957746478872,9.18863636363636,68,59,64.0,59,61,1,0,0.17,29.35,30.0,7.9,21,8.9,11
2007-10-02,78,57,68.0,10,59,63,0,3,0.09,29.18,29.92,10.8,19,11.1,11,69.0,0.1,10.7,13.417145015302326,66.5625,0.16133802816901407,9.249999999999996,80,59,70.0,59,63,0,5,0.11,29.25,29.92,10.0,19,10.3,11
2007-10-03,74,55,65.0,8,48,56,0,0,0.0,29.28,29.98,5.9,26,7.1,11,65.0,0.0025,7.1,13.372935734524575,65.375,0.1613380281690141,8.954545454545451,74,56,65.0,47,56,0,0,0.005,29.34,29.97,4.8,25,7.1,11
2007-10-04,82,51,67.0,10,56,61,0,2,0.0,29.34,30.04,3.9,17,4.6,11,68.5,0.0,5.25,13.328539987431503,66.25,0.1613028169014085,8.929545454545451,83,56,70.0,56,62,0,5,0.0,29.39,30.03,4.6,17,5.9,11
2007-10-05,84,62,73.0,16,65,68,0,8,0.0,29.36,30.08,7.0,17,7.0,11,75.0,0.03,7.0,13.283966626017264,67.8125,0.15411971830985918,8.879545454545452,85,68,77.0,65,69,0,12,0.06,29.42,30.06,6.8,18,7.0,11
2007-10-06,87,69,78.0,22,67,70,0,13,0.0,29.33,30.04,6.9,20,7.4,11,79.0,0.0,7.050000000000001,13.239224231730521,69.8125,0.15264084507042255,8.599999999999998,88,71,80.0,66,71,0,15,0.0,29.39,30.03,6.4,21,6.7,11
2007-10-07,87,67,77.0,21,66,70,0,12,0.0,29.31,30.03,5.2,19,5.9,11,78.0,0.0,5.9,13.194321124543796,71.3125,0.15264084507042255,8.584090909090905,88,70,79.0,65,70,0,14,0.0,29.38,30.01,5.3,19,5.9,11
2007-10-08,87,60,74.0,18,61,66,0,9,0.0,29.23,29.93,7.7,24,10.1,11,74.5,0.0,10.0,13.149265372345944,71.625,0.15264084507042255,8.684090909090909,88,62,75.0,60,66,0,10,0.0,29.28,29.92,7.3,24,9.9,11
2007-10-09,76,49,63.0,8,44,53,2,0,0.0,29.21,29.94,11.5,28,12.8,11,63.5,0.0,13.05,13.10406480063034,71.5625,0.15264084507042255,8.752272727272727,77,50,64.0,44,53,1,0,0.0,29.27,29.93,12.1,28,13.3,11
2007-10-10,54,47,51.0,-4,38,44,14,0,0.005,29.21,29.93,15.1,31,15.5,11,50.5,0.005,15.05,13.058727002453512,69.25,0.15271126760563383,8.847727272727273,53,47,50.0,37,44,15,0,0.005,29.26,29.93,14.4,31,14.6,11
2007-10-11,54,46,50.0,-4,39,45,15,0,0.0,29.28,30.01,11.9,36,12.9,11,51.0,0.0,14.2,13.013259348640839,67.5,0.15271126760563383,9.068181818181818,56,48,52.0,39,45,13,0,0.0,29.34,30.0,14.6,36,15.5,11
2007-10-12,56,41,49.0,-5,35,43,16,0,0.0,29.28,30.02,3.4,35,4.6,11,50.0,0.0,5.0,12.967668998217983,65.1875,0.15271126760563383,9.006818181818183,57,45,51.0,35,43,14,0,0.0,29.34,30.02,2.8,36,5.4,11
2007-10-13,59,40,50.0,-3,41,47,15,0,0.0,29.31,30.04,2.7,20,3.5,11,51.0,0.0,4.1,12.92196290904853,62.1875,0.15271126760563383,8.650000000000002,59,44,52.0,40,47,13,0,0.0,29.38,30.04,3.6,21,4.7,11
2007-10-14,61,53,57.0,4,49,53,8,0,0.15,29.34,30.06,5.6,11,6.6,11,58.0,0.08,6.3,12.87614784866015,59.5625,0.15348591549295773,8.606818181818184,63,55,59.0,47,52,6,0,0.01,29.4,30.06,5.7,12,6.0,11
2007-10-15,74,51,63.0,10,52,57,2,0,0.07,29.21,29.95,4.1,14,5.6,11,64.5,0.05500000000000001,6.25,12.830230405243269,57.875,0.13735915492957745,8.625000000000002,77,55,66.0,50,57,0,1,0.04,29.26,29.94,6.6,16,6.9,11
2007-10-16,67,52,60.0,8,54,57,5,0,0.24,29.16,29.88,6.4,21,7.5,11,61.0,0.215,7.4,12.784216998807919,56.1875,0.13820422535211271,8.452272727272728,68,56,62.0,55,58,3,0,0.19,29.23,29.88,6.5,21,7.3,11
2007-10-17,72,47,60.0,8,53,57,5,0,0.04,29.07,29.83,9.3,14,9.8,11,61.0,0.075,9.45,12.73811389248596,55.875,0.12961267605633803,8.429545454545455,74,50,62.0,53,57,3,0,0.11,29.13,29.83,8.6,14,9.1,11
2007-10-18,78,59,69.0,18,56,61,0,4,0.3,28.59,29.34,17.2,19,18.9,10,69.5,0.32,18.049999999999997,12.691927203967323,58.25,0.13306338028169018,8.93409090909091,79,60,70.0,57,62,0,5,0.34,28.67,29.34,15.5,19,17.2,10
2007-10-19,60,52,56.0,5,48,52,9,0,0.01,28.75,29.44,16.2,24,16.7,10,56.5,0.0075,17.35,12.645662917060317,58.9375,0.12957746478873247,9.44318181818182,61,53,57.0,48,52,8,0,0.005,28.82,29.45,17.7,24,18.0,10
2007-10-20,73,47,60.0,10,43,52,5,0,0.0,29.02,29.71,10.9,21,12.0,10,60.5,0.0,11.85,12.599326893367252,60.25,0.12957746478873247,9.670454545454549,74,47,61.0,43,52,4,0,0.0,29.1,29.72,11.1,21,11.7,10
2007-10-21,80,60,70.0,20,47,57,0,5,0.0,29.08,29.78,18.0,20,18.2,10,70.0,0.0,17.5,12.552924884067885,62.625,0.12957746478873247,10.04318181818182,79,61,70.0,46,56,0,5,0.0,29.15,29.78,16.7,20,16.8,10
2007-10-22,67,46,57.0,7,47,50,8,0,0.16,29.26,29.97,5.2,36,9.2,10,57.0,0.155,9.75,12.506462541804215,62.5,0.12809859154929587,9.854545454545457,66,47,57.0,47,51,8,0,0.15,29.32,29.96,5.8,1,10.3,10
2007-10-23,58,43,51.0,2,36,44,14,0,0.0,29.2,29.93,5.2,31,8.2,10,50.5,0.015,8.05,12.459945432661165,60.75,0.1283098591549297,9.834090909090913,53,46,50.0,39,45,15,0,0.03,29.26,29.93,4.0,31,7.9,10
2007-10-24,55,43,49.0,0,35,42,16,0,0.0,29.46,30.16,13.3,2,14.5,10,49.0,0.0,15.9,12.413379048238516,59.25,0.12225352112676066,10.070454545454545,53,45,49.0,35,43,16,0,0.0,29.51,30.16,16.0,2,17.3,10
2007-10-25,55,45,50.0,2,39,46,15,0,0.005,29.47,30.2,13.9,6,14.1,10,50.5,0.005,14.399999999999999,12.366768817810325,57.9375,0.11485915492957753,10.402272727272727,57,45,51.0,40,46,14,0,0.005,29.52,30.2,14.5,6,14.7,10
2007-10-26,65,53,59.0,11,48,52,6,0,0.33,29.31,30.07,6.2,5,6.9,10,59.5,0.37,7.050000000000001,12.320120120568609,56.6875,0.12007042253521134,10.48409090909091,66,53,60.0,49,52,5,0,0.41,29.38,30.06,4.2,6,7.2,10
2007-10-27,55,37,46.0,-2,38,45,19,0,0.01,29.56,30.25,9.4,32,9.9,10,47.0,0.045,9.5,12.273438297948802,55.5,0.12070422535211278,10.597727272727274,57,39,48.0,41,46,17,0,0.08,29.62,30.25,7.9,31,9.1,10
2007-10-28,56,34,45.0,-2,30,39,20,0,0.0,29.79,30.52,3.4,23,4.2,10,45.0,0.0,4.15,12.226728666034772,53.5625,0.11711267605633813,10.46590909090909,56,34,45.0,30,39,20,0,0.0,29.86,30.53,3.5,23,4.1,10
2007-10-29,61,39,50.0,3,32,42,15,0,0.0,29.63,30.4,10.2,22,10.4,10,50.0,0.0,9.850000000000001,12.179996528041722,51.0625,0.09838028169014087,10.645454545454545,60,39,50.0,32,42,15,0,0.0,29.7,30.41,9.1,22,9.3,10
2007-10-30,66,41,54.0,8,38,46,11,0,0.0,29.43,30.2,12.2,20,12.5,10,54.0,0.0,11.7,12.133247186875412,50.6875,0.08859154929577467,10.72272727272727,66,42,54.0,37,46,11,0,0.0,29.51,30.22,10.8,20,10.9,10
2007-10-31,62,41,52.0,6,37,46,13,0,0.0,29.3,30.02,12.2,25,14.3,10,52.5,0.0,14.65,12.086485957766383,50.9375,0.08848591549295777,10.795454545454543,63,43,53.0,38,46,12,0,0.0,29.36,30.03,12.2,25,15.0,10
2008-05-01,74,48,61.0,8,51,56,4,0,0.0,28.95,29.67,10.6,16,11.5,14,61.0,0.0025,10.95,12.423741817344645,61.0,0.0025,10.95,73,48,61.0,51,57,4,0,0.005,29.01,29.67,9.8,17,10.4,14
2008-05-02,74,51,63.0,9,55,58,2,0,1.28,28.79,29.53,13.8,20,15.1,14,64.0,1.01,14.05,12.470968031445773,62.5,0.50625,12.5,74,55,65.0,56,60,0,0,0.74,28.85,29.52,11.9,19,13.0,14
2008-05-03,56,43,50.0,-4,41,46,15,0,0.005,29.01,29.69,10.4,25,12.7,14,50.0,0.0075,12.7,12.518141212943258,58.333333333333336,0.3399999999999999,12.566666666666668,56,44,50.0,42,46,15,0,0.01,29.08,29.69,11.2,25,12.7,14
2008-05-04,65,38,52.0,-2,34,45,13,0,0.0,29.31,30.02,5.6,24,6.3,14,52.5,0.0,5.949999999999999,12.56525541369225,56.875,0.25499999999999995,10.912500000000001,66,39,53.0,33,45,12,0,0.0,29.38,30.02,5.1,23,5.6,14
2008-05-05,75,50,63.0,8,38,50,2,0,0.0,29.27,29.99,4.4,26,7.0,14,62.5,0.0,6.6,12.612304605725706,58.0,0.20399999999999996,10.05,74,50,62.0,38,50,3,0,0.0,29.34,29.99,3.7,23,6.2,14
2008-05-06,81,46,64.0,9,44,55,1,0,0.0,29.16,29.88,6.3,22,7.1,14,65.5,0.0,7.95,12.659282668651404,59.25,0.16999999999999996,9.700000000000001,82,52,67.0,43,55,0,2,0.0,29.23,29.88,6.9,22,8.8,14
2008-05-07,70,49,60.0,5,52,56,5,0,0.76,28.97,29.69,3.5,23,12.3,14,60.5,0.735,11.7,12.706183377161892,59.42857142857143,0.25071428571428567,9.985714285714284,71,50,61.0,53,56,4,0,0.71,29.03,29.69,1.9,22,11.1,14
2008-05-08,59,45,52.0,-4,35,44,13,0,0.0,29.08,29.82,12.2,5,12.6,14,52.5,0.0,13.8,12.753000388664283,58.5625,0.21937499999999996,10.4625,59,47,53.0,36,45,12,0,0.0,29.14,29.81,14.3,5,15.0,14
2008-05-09,58,41,50.0,-6,34,43,15,0,0.0,29.15,29.85,6.3,3,6.9,14,50.0,0.0,6.95,12.799727231037824,57.1875,0.19499999999999995,10.072222222222221,58,42,50.0,35,44,15,0,0.0,29.2,29.85,6.5,3,7.0,14
2008-05-10,61,38,50.0,-6,37,45,15,0,0.0,29.08,29.85,5.9,7,6.3,14,50.5,0.0,6.449999999999999,12.84635729052818,55.5,0.17549999999999996,9.709999999999997,61,41,51.0,39,46,14,0,0.0,29.15,29.84,6.0,8,6.6,14
2008-05-11,58,46,52.0,-5,43,47,13,0,0.95,28.85,29.55,14.5,2,17.7,14,53.0,1.205,17.75,12.892883799788653,55.875,0.2690909090909091,10.44090909090909,60,47,54.0,44,48,11,0,1.46,28.89,29.53,14.3,2,17.8,14
2008-05-12,56,40,48.0,-9,38,43,17,0,0.0,29.26,29.96,5.1,7,7.8,14,47.5,0.0,7.699999999999999,12.939299826079724,55.25,0.24666666666666667,10.212499999999997,53,41,47.0,39,43,18,0,0.0,29.32,29.96,4.9,6,7.6,14
2008-05-13,73,40,57.0,-1,45,51,8,0,0.08,29.2,29.93,15.5,18,15.9,14,58.0,0.2,15.15,12.985598259639765,54.6875,0.24307692307692308,10.592307692307688,73,45,59.0,45,52,6,0,0.32,29.28,29.95,13.7,18,14.4,14
2008-05-14,64,45,55.0,-3,48,52,10,0,0.02,29.19,29.89,2.0,25,9.6,14,54.5,0.02,9.25,13.031771802241263,53.3125,0.22714285714285712,10.496428571428568,61,46,54.0,49,52,11,0,0.02,29.25,29.89,2.5,21,8.9,14
2008-05-15,57,43,50.0,-8,37,45,15,0,0.0,29.33,30.05,6.8,5,7.9,14,50.0,0.0,8.0,13.077812955948353,52.0,0.212,10.329999999999997,57,43,50.0,37,45,15,0,0.0,29.38,30.05,7.5,5,8.1,14
2008-05-16,73,40,57.0,-2,41,50,8,0,0.0,29.1,29.86,8.9,25,9.4,14,57.0,0.0,9.100000000000001,13.123714012093338,52.5625,0.19874999999999998,10.253124999999999,72,41,57.0,41,50,8,0,0.0,29.16,29.86,8.3,25,8.8,14
2008-05-17,73,52,63.0,4,41,52,2,0,0.12,28.87,29.61,12.9,30,14.7,14,62.5,0.19,14.399999999999999,13.169467040491378,54.125,0.19823529411764707,10.497058823529409,73,50,62.0,41,52,3,0,0.26,28.94,29.61,11.2,29,14.1,14
2008-05-18,55,44,50.0,-10,39,45,15,0,0.0,28.93,29.64,3.5,34,8.2,14,50.0,0.0,8.05,13.215063878914568,54.0625,0.18722222222222223,10.361111111111109,55,45,50.0,40,46,15,0,0.0,28.98,29.63,1.6,35,7.9,14
2008-05-19,60,40,50.0,-10,33,43,15,0,0.005,28.96,29.69,3.9,7,5.7,14,50.5,0.005,5.95,13.260496122848417,53.75,0.17763157894736842,10.12894736842105,59,42,51.0,34,44,14,0,0.005,29.02,29.69,4.4,7,6.2,14
2008-05-20,66,47,57.0,-4,37,47,8,0,0.0,28.94,29.66,7.3,31,9.2,14,57.0,0.0025,8.45,13.305755115555764,54.9375,0.16887500000000003,10.044999999999998,64,49,57.0,37,47,8,0,0.005,29.0,29.66,6.9,30,7.7,14
